pitchfork_id,album,album_id,artist,artist_id
179,ballads 1,34GQP3dILpyCN018y2k61L,joji,3MZsBdqDrRTJihTHQrO6Dq
179,ballads 1,5loDAHTEb4RVgaVUBsQEmh,joji,3MZsBdqDrRTJihTHQrO6Dq
180,mona lisa,25Lia0Q4UWkAqIBF30QVJE,"apollo brown, joell ortiz","151BUVKmiB9rHDjIkgbeVE,1q13yHC6Syg5Y8iPLrRnCq"
181,pieces of a man,2YUoojiwp6nk5mBAUbEz9a,mick jenkins,1FvjvACFvko2Z91IvDljrx
182,siblings,6F0QcNp69AIkyfKBzyHR0F,colin self,0ewkV0qnzBgo0L0D4TjuHI
184,if only there was a river,7zRf8EaFBN1VjLO7TgoTer,anna st. louis,7h5ZCPVyKFtXc8NxOVmgMD
185,universal beings,07t71VgFZkSmrSYdUKmuHI,makaya mccraven,5FnpXrrMdJVZCK54oHWqUa
186,ic-01 hanoi,6Ts4D9Brg2bDXwCD7eRoNX,unknown mortal orchestra,1LeVJ5GPeYDOVUjxx1y7Rp
187,unreality,48IlhWGdkLjwJ9b7LDhTQh,srsq,7oTWrSAsrqQnBE1LRUBZPE
189,car wheels on a gravel road,3iC6dJobZulVXp0F4Bojig,lucinda williams,60ht0hWRy1yjUDfNsLuHuP
189,car wheels on a gravel road,074Kr9hvgYLxCWiVhcWT7x,lucinda williams,60ht0hWRy1yjUDfNsLuHuP
190,suspiria (music for the luca guadagnino film),2UehMLybYgLuuNHRNJpbCB,thom yorke,4CvTDPKA6W06DRfBnZKrau
191,sonder somatic,3BRqadtPBj8B6epAndoSTZ,bruce,538TUK3KiHnDNHkHLF2yrK
192,darker days,5K2iwLVDEjF19yoW5MkRl6,peter bjorn and john,6u11Qbko2N2hP4lTBYjX86
193,arrive without leaving,39dMo7V0KDO3EF2klFTsEd,"laraaji, arji oceananda, dallas acid","6sd3qv6kReAdo6WsLBtXX4,3E5yAr7IdoYJYdJd0qeGIo,1xAG4AeOmO97QdYhoW01EA"
195,traversa,6Poe2ujIWLIt4f3NuSZp0i,geotic,30wki8WYREGLQPm623vzkZ
196,4am mulholland ep,4Pnf880k9apWqevzeDeuiM,amerie,08rMCq2ek1YjdDBsCPVH2s
197,81b ep,1CA9a2MBzyJ6wvc7aiGReY,joy orbison,0aIpJqqTLf683ojWREc5lg
198,honey,6WZjFvrzwq8SOGe0r8R3qk,robyn,6UE7nl9mha6s8z0wFQFIZ2
198,honey,0IAaNxxKPy68UkxhKVtIcz,robyn,6UE7nl9mha6s8z0wFQFIZ2
201,good to feel,374EvT78ZDzEZvP9dfhyKa,candy,4oWlenweHbPcDXKvyNUbBl
202,the anteroom,0hCuM8sgQPmlvgWVvVfiE1,how to dress well,4jLcgJjDGmW0HmvbSf6lEI
203,nuthin' 2 prove,4qplno3lbet8WvuTGdDG3T,lil yachty,6icQOAFXDZKsumw3YXyusw
204,songs of love and horror,5x59TAfuYZiZ4IpK0WCnRH,will oldham,2EEw2tt8AJcH9qXUeB96Oc
