pitchfork_id,album,album_id,artist,artist_id
7223,the deal,5YsN0TzKKYwYxtB38R3eIo,sumac,51yGpqOaCT6TlLzV3LefDV
7224,pioneer of nothing ep,3r9I7mWQTy0IiBrBeok4d7,you blew it!,3jvWpZJpokYCoT0QV4OJg0
7225,i sell the circus,6SzGnn1LOkJs8zpRkiFREc,ricked wicky,45rhlCbqZtLLI6uvMjfwso
7226,talent night at the ashram,7n4p8T9aDZYISBym95G5ZX,sonny and the sunsets,67zR9a98QqWJwpO7wBrGog
7227,mourn,7thzNFjbWntTSfRzQF1lFe,mourn,6DV3jpGMhaFp3YJxpawB8K
7227,mourn,6mxnGvjWtXryA22V33GCbd,mourn,25HyKRZE0M8kPfHJob9fYE
7228,s ep,3U251UV7eenGR7lxtaLXce,emmy the great,3BniKY9Gw01zy21IDlVhaM
7230,first light,3AR6uoeCaYtCmc16Gqb300,big noble,6YOxhxVn7yokahHm2mUYyr
7231,man it feels like space again,60aAmcYX5tw7r9ZQ1HF34q,pond,4skJp5OKvcc9eKokiuhi2s
7232,hyperview,1xRsnyytuSTf1rIxWV8m2r,title fight,2CnhqfjUG0qzsru0SMuhrk
7234,late night endless,2FbwgXCoPa9GrNfxHskTp3,sherwood & pinch,02ZXIJWPoKj2BcFRF8Ii4Z
7235,quarterbacks,3yemIrXE3tMSTcLrl5r1cw,quarterbacks,58skpYZFXQ7BQpHaomf3vl
7236,non-fiction,3DJStICzZmEZTpr3pjWIjt,ne-yo,21E3waRsmPlU7jZsS13rcj
7236,non-fiction,59zddp1qWsZXvMINHvt6Pe,ne-yo,21E3waRsmPlU7jZsS13rcj
7237,hexadic,3tFDNG5RQFPKYLCl2mz15T,six organs of admittance,5jX8L7D6vWHYlNj9k361vI
7238,vol. 1,2ZszxB4w2BVrqK71AKSbgw,endless bummer,6XqRlzBRh1EsbCg0WLADgT
7239,creatures,3xQWnywtKpTVF93DwZzvkj,rone,3Dw9w3jnmr58ocgxiwITcq
7241,a year with 13 moons,0vvinCZRkxYMgKBJJdQ53Y,jefre cantu-ledesma,5MqgtmMdtrsZIQpZzLhpX5
7242,"i love you, honeybear",4vTEFCLgDEgKIQXTrsmS6F,father john misty,2kGBy2WHvF0VdZyqiVCkDT
7243,a flourish and a spoil,07ZwJWFc3I8MmeQ8rsg0x6,the districts,3HZgaiR960RFqx9d4LPraD
7244,fight for yourself,37DkItLVEhiKkoR3IdxhFF,zex,1wTWQhkglLDwUXXQxqjoTp
7245,scar sighted,4hnlvhL0RR3AH2YOVChSsh,leviathan,6CJU2RwwB10D0KoYYqWYeM
7248,revisionist,4g5X9zE4COGi8CFEqLx7RS,william ryan fritch,4uKt0y4zMxjivxkjDsT3gl
7250,fantastic planet,1VAquk1EdBUDOtvfwaZtNp,noveller,3MqYHtX48uiYNf0gPaNBW2
7251,coin coin chapter three: river run thee,3rLsYmzeiIzXAHfOdelXpR,matana roberts,0JsR3SXB4qNYABygCfyozb
7252,lost themes,5cm51rdS0RSbMAmI8TbQu9,john carpenter,0hxQtmgWiPtEsDPeIuKxXq
7253,teaspoon to the ocean,6of829lLEee29QlaC1MZ8n,jib kidder,5NflsPxRAD7bNdNzdtNbSO
7254,flyaway garden,5mpBmmhFIqiJAyjRwEdkm9,breakfast in fur,3YqdWlF4gr6zb1pg0laSGU
7255,signs under test,5Rr2NMSWTD6F7rsKAbhTXb,john tejada,2JWmMcE8Z0vapxOIiT7PLq
7256,home,5K3kz2YiQ5rgt3hVphnAJ2,phantom posse,3748D386NzmZRO8PEYTe6Q
7257,sauna,4YvHV6TiYIVx1HDw6aIos7,mount eerie,4Sw0SFu1fFdYXdAEVdrqnO
7258,big dark love,46zFpVYLRFMjmO06oPDug3,murder by death,3yrQJxTTj7xS2deLcXiEM3
7259,boogalou reed,3FEwuOwq0VyFjxRspNSk2p,obnox,4fVJfDnVZVUuREUKSufjnO
7260,depersonalisation,4tXpdCHPvj7y84iTXlXPjj,nite fields,3SBxEZSL80G88WptEwr02y
7260,depersonalisation,7ETLFMWdMNz2nWha8YzXXl,nite fields,3SBxEZSL80G88WptEwr02y
7261,b4.da.$$,2NTIYavFZmU1PCvJvn2USJ,joey bada$$,2P5sC9cVZDToPxyomzF1UH
7261,b4.da.$$,46DDKrizelIoVYILM2mNLH,joey bada$$,2P5sC9cVZDToPxyomzF1UH
7262,shadows in the night,2mVpSZrllFAWhOgCoyz8ow,bob dylan,74ASZWbe4lXaubB36ztrGX
7263,all we are,4kQUsLc1qEfyG8I96YIXsY,all we are,2dsuoOdH05Dx4GxAoYscpT
