pitchfork_id,artist_name,popularity,artist_id,followers,genres
5579,The So So Glos,27,3WrUzXz7uxtNFZuapRMhiP,7136,
5580,Terry Allen,38,4QonkOS6ybWrJVYFWEHMZY,13258,alternative country|cosmic american|country rock|folk|roots rock|texas country
5581,Bob Dylan,78,74ASZWbe4lXaubB36ztrGX,5028756,album rock|classic rock|country rock|folk|folk rock|mellow gold|rock|roots rock|singer-songwriter
5582,Pantha Du Prince,41,7Go2Fj2YWEQkYBqTVQArYi,95886,electronica|hamburg electronic|microhouse|minimal techno
5583,Rhys Chatham,8,5xzxiSk1Y7Qd7pWnQL5r04,2364,drone|experimental|experimental guitar|no wave
5584,Eagulls,30,3ZCwTLYnwEQqu9rq9eHWav,25006,garage psych|leeds indie
5585,Christian Naujoks,5,4mrkinVkYDwfWwppdoM59M,723,
5586,Marissa Nadler,42,5zjaF8JUdylMWrA7AVo3hJ,58377,ambient folk|art pop|freak folk|indie folk|melancholia|new weird america
5587,Richard Ashcroft,55,1HGTHrRQkw0BtevSo1jucU,310871,britpop|modern rock
5588,Adia Victoria,43,1HKGjRPwI0gaFyv4aSWPPl,20401,alternative americana
5589,Carla Bley,39,4Byg6TGm4z9TEkUDvEJBGO,16671,avant-garde jazz|contemporary jazz|contemporary post-bop|cool jazz|ecm-style jazz|free jazz|italian jazz|japanese jazz|jazz|jazz fusion|swedish jazz
5589,Steve Swallow,45,6mrjnfLYDl91oh10EIeKPV,6199,ecm-style jazz|electric bass
5589,Andy Sheppard,37,3xMyc3x1YAI2LmA2X5IQHD,2941,contemporary jazz|ecm-style jazz|jazz saxophone
5590,Car Seat Headrest,65,5PbpKlxQE0Ktl5lcNABoFf,350359,alternative rock|indie pop|indie rock|modern rock
5592,Head Wound City,16,5reIljEt4WbrjlIhyQB8GE,8556,noisecore
5593,Tim Heidecker,38,7n5xb6bByE74Aw4ppe858H,14725,
5594,Mutual Benefit,39,0AUwa5xmiy57qdGlOksvea,25676,shimmer psych
5595,Torn Hawk,13,42jBqEuIFd4knqVcAdJeAb,2138,outsider house
5596,Oscar Scheller,52,6BToM88XrzNI6VL5GxazUq,14765,lo-fi indie
5597,Jessy Lanza,42,4b99uGDv75xD1n2QHuPRDN,51062,art pop|canadian electropop|chamber psych|electra|electropop|escape room|experimental pop|experimental r&b|hamilton on indie
5599,A Giant Dog,34,0PL9vFj7i7uKg74WpLohnG,14854,austin rock|texas punk
5600,Shit Robot,30,2ZvXaOrinJFZDexa3fWqMZ,20164,alternative dance|new rave
5601,Chance the Rapper,85,1anyVhU62p31KFi8MEzkbf,5295336,chicago rap|conscious hip hop|hip hop|pop rap|rap
5602,Summer Cannibals,24,2KXSm6sLmPwUCXpq4OrHHZ,11884,indie punk|portland indie
5603,Jameszoo,30,5qvYokMeJUfBYTqaUnegE8,8488,
5604,Pinkshinyultrablast,40,3pJuDuFyP5uxCHDpXPczf4,26859,dream pop|dreamgaze|indie shoegaze|nu gaze|russian shoegaze|shoegaze
5605,Miles Davis,68,0kbYTNQb4Pb1rPbbaF0pT4,2097342,cool jazz|hard bop|jazz|jazz fusion|jazz trumpet
5606,Modern Baseball,62,1HxXNvsraqrsgfmju1yKk8,285298,alternative emo|emo|philly indie|pop punk
5607,Kvelertak,49,0VE0GTaTSeeGSzrQpLmeb9,123216,black 'n' roll|black thrash|norwegian metal|norwegian rock|rogaland musikk
5608,Arbor Labor Union,8,2bd0QHZajmYTeHqyad6Pup,1001,atlanta indie
5609,Hooded Fang,32,4Qz9OgdlxVjgUPFHT2oGzR,10036,canadian indie|indie garage rock|toronto indie
5610,Ryan Adams,62,2qc41rNTtdLK0tV3mJn2Pm,515130,acoustic pop|alternative country|neo mellow|new americana|pop rock|roots rock|singer-songwriter|stomp and holler
5611,Skepta,79,2p1fiYHYiXz9qi0JJyxBzN,917408,birmingham grime|grime|instrumental grime|rap
5613,Thomas Cohen,7,1CHTpHfZdWr3c30GnKyWvS,1606,
5614,KAYTRANADA,74,6qgnBH6iDM91ipVXv28OMu,841209,escape room|indie soul|lgbtq+ hip hop
5615,Mark Pritchard,41,7wDfZhaCORLgP3K62R3MJK,30060,australian ambient|australian experimental|bass music|future garage|wonky
5616,Twin Peaks,54,1xD85sp0kecIVuMwUHShxs,137352,chicago indie|indie garage rock|indie rock|modern power pop
5617,Bacao Rhythm & Steel Band,46,0sjhSgEkyVa8QRmkkuckJ0,20510,instrumental funk
5618,Death Grips,65,5RADpgYLOuS2ZxDq7ggYYH,583778,alternative hip hop|escape room|experimental hip hop|hip hop|industrial hip hop
5619,Jean-Michel Jarre,60,5MhLmv7GgyjbxGqiIGasvT,405745,laboratorio|new age|new romantic|synthesizer|vintage french electronic
5620,Pita,6,2i3zTPExXMxUJ8lwU2oss7,1419,glitch|lowercase|sound art
5621,Seratones,30,7D9TOQJq1HnpnQZlNNYWqc,14286,
5622,Radiohead,82,4Z8W4fKeB5YxbusRsdQVPb,6113760,alternative rock|art rock|melancholia|oxford indie|permanent wave|rock
5623,Lost Under Heaven,30,634K1Y2zhBHexel2Ma4xsC,11143,
5624,Gregory Porter,67,06nevPmNVfWUXyZkccahL8,461908,adult standards|contemporary vocal jazz|jazz pop|neo soul|soul|vocal jazz
5625,Mary Chapin Carpenter,55,0qAmeOULjwn04k6jMMeDyr,144150,country|country rock|folk|folk rock|lilith|mellow gold
5626,James Blake,73,53KwLdlmrlCelAZMaLVZqU,1162023,indie soul|uk alternative pop
5627,Little Scream,29,2U7njwghtRR6ofLobG32Lk,6872,quebec indie
5628,Homeboy Sandman,44,5s1QeAf7U5ELP9PTeLaicb,35072,abstract hip hop|alternative hip hop|east coast hip hop
5629,Fog,16,07fCHWZAafI3Dd4T1svHhd,2110,experimental indie rock
5630,Julianna Barwick,49,0HWfFWL4vVrbaBQqxVCwCi,62834,ambient|ambient pop|art pop|chamber psych|chillwave|compositional ambient|dream pop|drone|electra|electronica|experimental pop|fourth world|freak folk|indie folk|melancholia|post-rock
5632,Meyhem Lauren,49,4lph4e07jjlKkioG1bQx95,40180,alternative hip hop|boom bap|queens hip hop
5633,Chris Cohen,35,2OYDcH3MLWeNjj7gQVUbEF,20387,experimental pop|freak folk|garage psych
5634,Jack DeJohnette,53,7rDjbKTLlpNYJRWMm7QVxU,27478,avant-garde jazz|contemporary jazz|ecm-style jazz|jazz|jazz drums|jazz fusion
5634,Ravi Coltrane,25,7acdJJMSkYQly2X92K3u7u,8542,jazz saxophone
5634,Matt Garrison,17,5oYN8xrCuWmQR61KEQgCDy,355,
5635,Cluster,40,5mNY0NPszdalbrb4ITO3M8,37554,ambient|art rock|berlin school|compositional ambient|drone|experimental|experimental rock|fourth world|industrial|krautrock|post-punk
5636,Britta Phillips,29,0IA38jACu3c1SNAJ7Aeu4t,4214,
5637,Mo Troper,11,52txBRG3MARNC9QMCUcT5o,798,portland indie
5638,White Lung,34,2iT2Fmot4VzWgdOTgp3j9M,31247,canadian post-punk|garage punk|indie punk|vancouver indie|vancouver punk
5639,Vektor,40,09mNj9XgCqgg6usfeXOoBg,56025,death metal|metal|progressive thrash|technical thrash|thrash metal
5640,Big Black Delta,48,2TXpVEw5FbzDh93tLoDm0i,59936,shimmer pop
5641,ANOHNI,42,6VJZYivuYJGCrPuOAnI7Qo,109650,art pop|chamber psych|escape room|experimental pop|metropopolis|transpop
5642,Pity Sex,37,7zYojeiCfuseHGA4IJ8qSk,49026,alternative emo|ann arbor indie|bubblegrunge|emo|indie punk|shoegaze
5643,Hurry,18,6MkzAfnUcp0AQTX5ckpQzx,1963,philly indie|small room
5644,Aesop Rock,63,2fSaE6BXtQy0x7R7v9IOmZ,342867,abstract hip hop|alternative hip hop|conscious hip hop|escape room|hip hop
5646,King Gizzard & The Lizard Wizard,68,6XYvaoDGE0VmRt83Jss9Sn,647390,australian indie|australian psych|double drumming|neo-psychedelic
5647,Operators,29,4kU5nN9B7hXLqUg7sMiQKw,11546,
5648,Katy B,58,5EUdiv20t58GCS09VMKk7M,178399,dance pop|electropop|hip house|uk funky
5649,Holy Ghost!,47,2Vhc7Y0Kc6HzMC6glKM4h6,94748,alternative dance|chillwave|dance-punk|electronica|filter house|indietronica|neo-synthpop|new rave|nu disco
5650,Yoni & Geti,31,6gaJGaB233AT6PylxJhkU4,6116,cincinnati indie
5650,WHY?,47,0d7aBBLFcc4dlETnae6zcH,73964,abstract hip hop|anti-folk|bay area indie|freak folk|indie rock
5650,Serengeti,43,5F3fDx84RYnmx0FGZeRtSF,18776,abstract hip hop|chicago rap
5651,Lush,50,3ysp8GwsheDcBxP9q65lBg,106453,alternative pop|alternative rock|britpop|dream pop|ethereal wave|new wave|noise pop|nu gaze|shoegaze
5652,Drake,99,3TVXtAsR1Inumwj472S9r4,54616704,canadian hip hop|canadian pop|hip hop|pop rap|rap|toronto rap
5653,Anna Wise,59,0N41KJ4H6bkPAm2tx7VS8C,55006,alternative r&b|escape room
5654,Alarm Will Sound,30,3FivPgIIWpeGTnTx5PrpCX,6207,modern performance
5654,Alan Pierson,25,45A40T0QmXr5lZj1Axa0Np,149,
5656,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
5658,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
5658,The New Power Generation,51,1xtGjxE9c1YmEmFPCH6Izp,1758,
5659,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
5660,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
5661,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
5662,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
5662,The Revolution,55,7y4wIG2U2P7lRBt8yW6pu2,947,electro jazz
5663,Wire,52,2i8ynmFv4qgRksyDlBgi6d,135308,alternative rock|art pop|art punk|art rock|dance-punk|experimental|experimental rock|garage psych|new wave|post-hardcore|post-punk|psychedelic rock|pub rock|punk|punk blues|uk post-punk
5665,Dälek,31,1zDrsLJJfYel0jJruLe4Yp,22641,abstract hip hop|conscious hip hop|dub metal|experimental|experimental hip hop|industrial hip hop
5666,Horse Lords,23,0Oslq5zLftqRVwKseBJ7MV,8446,baltimore indie|experimental indie rock|math rock
5667,Brian Eno,65,7MSUfLeTdDEoZiJPDSBXgi,508960,ambient|art pop|art rock|compositional ambient|experimental|experimental ambient|fourth world|glam rock|minimalism
5669,Susanna,30,4ENNORrr0p2n5eaYl4ZXgG,4372,dark jazz
5670,Audio Push,44,3oHjuEyaFp7MddhOXddXbx,38877,deep underground hip hop|pop rap
5671,Beyoncé,89,6vWDO969PvNqNYHIOW5v0m,27326925,dance pop|pop|post-teen pop|r&b
5672,A$AP Ferg,80,5dHt1vcEm9qb8fCyLcB3HL,2951941,hip hop|pop rap|rap|southern hip hop|trap|underground hip hop
5673,Cullen Omori,33,0P0xfWeg32j9iUTHCullrj,7745,indie surf
5675,Andy Stott,51,6BuDxEE5rfuYeyhxQsl53K,88789,ambient|art pop|bass music|deconstructed club|drone|dub techno|electronica|escape room|experimental pop|float house|fluxwork|fourth world|intelligent dance music|microhouse|minimal techno|new isolationism|outsider house|vaporwave|wonky
5676,Etta James,72,0iOVhN3tnSvgDbcg25JoJb,1182198,adult standards|jazz blues|soul|soul blues|torch song|vocal jazz
5677,Ulver,49,6bYFkBNvayh3nGqxcPp7Sv,118180,black metal|downtempo|norwegian black metal|norwegian metal|post-metal
5678,Kyle Craft,33,29kOS7p4N9JeqoRgA2PCsr,11263,portland indie
5679,Rogue Wave,52,2JSc53B5cQ31m0xTB7JFpG,101027,bay area indie|indie pop|indie rock|noise pop|oakland indie|stomp and holler
5680,John Carpenter,53,0hxQtmgWiPtEsDPeIuKxXq,88506,classic soundtrack|horror synth|soundtrack
5681,Bill Evans,67,4jXfFzeP66Zy67HM2mvIIF,471149,adult standards|bebop|cool jazz|jazz|jazz fusion|jazz piano|vocal jazz
5682,DJ Quik,60,0b2XeWDPeBiLeskT6RFqMb,608057,g funk|gangster rap|hardcore hip hop|hip hop|hyphy|popping|rap|southern hip hop|west coast rap
5682,Problem,62,0399oiMcmbOzzsYQDNYqxn,218327,cali rap|gangster rap|hyphy|pop rap|rap|southern hip hop|trap|west coast trap
5683,Plants and Animals,40,1pzNRIDRT064HEdW1nG59c,23517,canadian indie|indie quebecois|piano rock|quebec indie|stomp and holler
5684,Jay Reatard,44,3cAGUcRbwsFHwKbJv8FT4T,59384,action rock|freak folk|garage pop|garage punk|garage rock|indie garage rock|indie punk|memphis indie|noise pop|punk blues
5686,Primitive Weapons,10,1hrnCdGUvN0mconHnuv8xV,2013,
5687,Sorority Noise,55,7jXQfCP0xRnnind08ie0zT,133978,alternative emo|anthem emo|emo|new england emo
5688,Guided By Voices,55,4oV5EVJ0XFWsJKoOvdRPvl,119330,alternative pop|alternative rock|anti-folk|art rock|dream pop|freak folk|garage psych|gbvfi|indie rock|lo-fi|modern power pop|modern rock|noise pop|ohio indie|post-hardcore|power pop
5690,Cellars,11,6sy5DWYu9mPiGKGkLJ4lhh,1851,la indie
5691,Lawrence,32,0P42vB5p3jd1P4ScFQg2YI,10039,dub techno|float house|german house|hamburg electronic|microhouse|minimal techno
5692,J Dilla,64,0IVcLMMbm05VIjnzPkGCyp,468885,alternative hip hop|detroit hip hop|hip hop
5694,Sturgill Simpson,69,3vDpQbGnzRbRVirXlfQagB,505993,alternative americana|indie folk|kentucky roots|nashville singer-songwriter|new americana|outlaw country
5695,Lush,50,3ysp8GwsheDcBxP9q65lBg,106453,alternative pop|alternative rock|britpop|dream pop|ethereal wave|new wave|noise pop|nu gaze|shoegaze
5696,Dave Harrington Group,25,1ijndNymsX4qs4TmdctKGp,2845,experimental electronic
5698,Deakin,30,6JSybS5o47NUTNFQauvxUY,10371,freak folk
5700,Bleached,45,2kS9MrOD16tiQOIyJTzFxK,60402,bubblegrunge|indie garage rock|indie punk|riot grrrl
5702,Tunji Ige,49,5fW1JQP4DfDyNqvYQ5m4Ju,29328,underground hip hop
5703,Kevin Morby,62,6fxk3UXHTFYET8qCT9WlBF,212294,freak folk|indie folk|indie rock|kc indie|modern folk rock|stomp and holler
5706,Cate le Bon,48,0LZac5VicY19QLaIUvIB0G,74112,art pop|chamber psych|dream pop|freak folk|garage psych|indie folk|indie rock|welsh indie
5707,Tyler Friedman,2,0px3a96gy45tMWdOgu9A4e,135,
5707,Samuel Rohrer,13,3xPlPWSAHpPLg4UQAtm09d,678,swiss jazz
5708,PJ Harvey,64,12VaqyEhgwDRuFfEqbnrpz,738947,alternative rock|art pop|art rock|melancholia|permanent wave|piano rock|rock|singer-songwriter
5709,Xiu Xiu,51,5JLqvjW3Nyom2OsRUyFsS9,100223,alternative rock|art pop|art rock|bay area indie|dream pop|escape room|experimental|experimental pop|experimental rock|freak folk|grave wave|indie rock|modern rock|new rave|noise pop
5711,Ben Watt,38,4RIOH6XCUt1Xr8NLUj2u66,19373,british singer-songwriter|british soul|chamber pop
5712,Peder Mannerfelt,24,3IuyAl5gMAvYhn0VjRzC1g,7469,deconstructed club|mandible|swedish techno
5713,Metallica,86,2ye2Wgw4gimLv2eAKyk1NB,17675130,hard rock|metal|old school thrash|rock|thrash metal
5715,Kweku Collins,44,2SPt3i9sJKS1qiMQQQr9LS,47563,underground hip hop
5716,Greys,13,2Aqdb3j9ZlBUuCgnnBtsNw,4623,canadian punk
5717,Youth Code,37,15VmPRQCJEZWaZWgHEroj0,24512,ebm|electro-industrial|industrial|industrial metal|industrial rock
5718,Deftones,74,6Ghvu1VvMGScGpOUJBAHNH,1943923,alternative metal|nu metal|rap metal|rock|sacramento indie
5719,Kaitlyn Aurelia Smith,43,6P86FLVAK4sxu8OhyQJBvH,45687,ambient|art pop|chamber psych|drone|electra|experimental ambient|experimental pop|fluxwork|fourth world|freak folk|microhouse|modular synth|outsider house
5720,Into It. Over It.,40,1ecdmsD235x2zHCKfdL3cF,46740,alternative emo|anthem emo|bubblegrunge|chicago indie|dreamo|emo|emo punk|indie punk|indie rock|melodic hardcore|midwest emo|pop punk
5721,Gallant,63,7wFDo161xYdeaiLz3KIHoM,273481,alternative r&b|chill r&b|indie r&b|pop|pop r&b|r&b
5722,Dinner,14,2OMIWkA8XlaqyTLtYAHdQT,3698,
5723,M83,74,63MQldklfxkjYDoUE4Tppz,1898420,french shoegaze|french synthpop|indietronica|metropopolis|neo-synthpop
5724,DJ Rashad,39,4zGBj9dI63YIWmZkPl3o7V,27242,bass music|footwork|ghettotech|outsider house
5726,K. Michelle,56,2retT7MFwHDVTeGKDdybEx,1277584,hip pop|neo soul|pop r&b|pop rap|r&b|urban contemporary
5727,Bombino,47,7s4I6rDvTcdBDKElVbtsAN,66863,afropop|desert blues|tuareg guitar|world
5728,Parquet Courts,57,23NIwARd4vPbxt3wwNnJ6k,215234,alternative rock|brooklyn indie|denton tx indie|freak folk|garage psych|indie garage rock|indie rock|modern alternative rock|modern rock|neo-psychedelic|noise pop
5729,Mogwai,60,34UhPkLbtFKRq3nmfFgejG,470479,british post-rock|chamber psych|cosmic post-rock|post-rock
5730,Terrace Martin,64,7MNEVabc4cs19CbzAFZmXz,84242,alternative r&b|indie jazz|indie r&b|indie soul|neo soul
5731,Tacocat,40,3h0MN1neFknEvlYKxFmSQW,40149,bubblegrunge|indie punk|indie surf|power-pop punk|riot grrrl|seattle indie
5733,Tim Hecker,47,1qiwaJwjKod5WhcYZ76O1B,101331,ambient|art pop|canadian experimental|compositional ambient|dream pop|drift|drone|electronica|experimental|fourth world|freak folk|intelligent dance music|microhouse|outsider house|warm drone
5734,Death Grips,65,5RADpgYLOuS2ZxDq7ggYYH,583778,alternative hip hop|escape room|experimental hip hop|hip hop|industrial hip hop
5735,Woods,48,2sBPVEeMBXKNsZtYaJixnJ,82750,alternative country|brooklyn indie|freak folk|garage psych|indie folk|indie rock|modern folk rock|neo-psychedelic|stomp and holler
5736,TWENTY88,52,6g8AmloI8egfrr3dm3SnUL,364982,alternative r&b|pop r&b|r&b
5737,Flying Saucer Attack,26,336fB3AJgK8AvHX5bD8d9A,12487,bristol indie|dream pop|drone|freak folk|nu gaze|shoegaze
5738,Grimes,74,053q0ukIDRgzwTr4vNSwab,1377434,art pop|canadian electropop|chillwave|dance pop|electropop|escape room|grave wave|hyperpop|indietronica|metropopolis|pop
5739,Ash Koosha,14,6fmVG1KjVilXPkZ9x9UG8Z,8042,ai|iranian experimental|persian electronic
5740,Andrew Bird,63,4uSftVc3FPWe6RJuMZNEe9,466126,art pop|baroque pop|chamber pop|chicago indie|freak folk|indie folk|indie pop|indie rock|melancholia|stomp and holler
5744,Yeasayer,51,04HvbIwBccFmRie5ATX4ft,194379,alternative dance|art pop|brooklyn indie|chillwave|dance-punk|indie pop|indie rock|modern rock|new rave|shimmer pop
5746,Autolux,39,7HizNYe1mSfmvbXlx3la3m,40061,dream pop|noise pop|nu gaze|shoegaze
5747,Bob Mould,39,0fWvSXbvztkeHEnEuYvU2A,58817,alternative country|alternative pop|alternative rock|gbvfi|permanent wave|power pop|roots rock
5748,The Field,42,23MIhFHpoOuhtEHZDrrnCS,54982,ambient|art pop|balearic|electronica|intelligent dance music|microhouse|minimal techno|pop ambient
5750,Pet Shop Boys,72,2ycnb8Er79LoH2AsR5ldjh,1203966,art pop|dance rock|europop|new romantic|new wave|new wave pop|permanent wave|synthpop
5751,Tombs,22,6TSg36yhim4Jhu4jWeJTHB,14243,drone metal|nyc metal|post-doom metal|post-metal|sludge metal
5752,Com Truise,57,2wouN3QXejYa5tKetYdcVX,207754,chillwave|indietronica|vaporwave
5753,Frankie Cosmos,56,0x4xCoWaOFd3WsKarzaxnW,183023,bedroom pop|bubblegrunge|indie garage rock|indie pop|indie rock
5754,Eric Bachmann,20,27CXUHv5mekE9LNdC1KEqb,3768,
5755,Black Milk,45,77zgRkcehIGCAtROXkXkb3,94472,alternative hip hop|boom bap|detroit hip hop|hip hop|underground hip hop
5755,Nat Turner,20,2yw1Nqk5eq1GY8ZPZ17Gcv,597,
5756,Glenn Jones,32,7HY8lCkyEUSL5jfENlkshV,8916,american primitive|drone folk
5757,Azealia Banks,69,7gRhy3MIPHQo5CXYfWaw9I,719368,bmore|dance pop|escape room|hip house|lgbtq+ hip hop|pop|pop rap|trap queen
5758,Charles Bradley,60,462T0buQ5ScBUQCRpodDRf,384940,funk|soul
5759,Black Mountain,45,00sAr10UTV1JZtHqxsLVn4,95375,canadian psychedelic rock|modern blues rock|neo-psychedelic|space rock|stoner rock|vancouver indie
5760,Mike & The Melvins,6,1JCHKPL04KKnIIp4ANsfvF,1910,
5762,Weezer,79,3jOstUTkEu2JkjvRdBA5Gu,2313305,alternative rock|modern power pop|modern rock|permanent wave|pop rock|rock
5763,Young Thug,93,50co4Is1HCEo8bhOyUWKpn,6174631,atl hip hop|atl trap|gangster rap|melodic rap|pop rap|rap|trap
5764,Bibio,61,0qzzGu8qpbXYpzgV52wOFT,206735,ambient folk|chillwave|downtempo|electronica|folktronica|indie soul
5765,Laura Gibson,43,396L5wXlifF7nfSLhP3tTH,28053,ambient folk|freak folk|indie folk|stomp and holler
5766,Elliphant,57,134GdR5tUtxJrf8cpsfpyY,123941,electropop|swedish indie pop
5768,Moderat,61,2exkZbmNqMKnT8LRWuxWgy,545460,alternative dance|electronica|microhouse|minimal techno|new rave
5769,Ramriddlz,47,3fHjwMnkM9ov8CozqkYxWY,90284,canadian contemporary r&b|canadian hip hop|rap calme|trap soul
5770,Japanese Breakfast,63,7MoIc5s9KXolCBH1fy9kkw,274870,art pop|bubblegrunge|eugene indie|indie pop|indie rock|philly indie
5772,Explosions In The Sky,57,1uQWmt1OhuHGRKmZ2ZcL6p,553200,american post-rock|cinematic post-rock|compositional ambient|instrumental post-rock|melancholia|post-rock
5773,RJD2,58,1O3ZOjqFLEnbpZexcRjocn,320188,alternative hip hop|big beat|electronica|jazztronica|ninja|nu jazz|turntablism
5774,Domo Genesis,59,6vHBuUxrcpn1do5UaEJ7g6,240123,alternative hip hop|hip hop|rap|underground hip hop
5775,Anthony Braxton,25,3UXq4fckDmcPmleixlrl6i,19283,african-american classical|avant-garde|avant-garde jazz|cool jazz|experimental|free improvisation|free jazz|jazz saxophone|norwegian contemporary jazz
5776,Public Memory,46,1v9FPBHwuI4FjR7ewOifmJ,30987,dark post-punk|grave wave
5778,Cobalt,24,2yawagTvYt4y9mXm0d3n3p,10724,chaotic black metal|usbm
5782,Kamaiyah,60,3XVpDdKav6C6zwlDXPhMEO,133034,cali rap|oakland hip hop|west coast trap
5783,The Thermals,42,4qAJ54O4V0W8SQcSz0bl1C,45708,alternative rock|dance-punk|indie punk|indie rock|lo-fi
5785,Margo Price,49,09yvLritEUxHrzx5TlFvbl,94909,alternative country|deep new americana|folk|indie folk|nashville americana|new americana|outlaw country|roots rock
5786,Amnesia Scanner,37,2J3LwjEkmryU6BSAubwbMF,33654,art pop|deconstructed club|escape room|finnish electronic|fluxwork|grimewave
5787,Vijay Iyer,42,27DeRe5LjIt9ZPXUjF90h6,17863,avant-garde jazz|contemporary jazz|ecm-style jazz|free jazz|indian jazz|indie jazz|jazz|jazz piano|modern jazz piano
5787,Wadada Leo Smith,22,1eE9oB7Z69NzfALiUJYKUm,8252,avant-garde jazz|contemporary jazz|free improvisation|free jazz|jazz trumpet|tzadik
5788,Charli XCX,79,25uiPmTg16RbhZWAqwLBy5,2318551,art pop|candy pop|dance pop|electropop|escape room|hyperpop|metropopolis|pop|post-teen pop|uk pop
5789,Baauer,61,25fqWEebq6PoiGQIHIrdtv,178386,bass trap|electro house|electronic trap|vapor twitch
5790,Boosie Badazz,71,6z7xFFHxYkE9t8bwIF0Bvg,1512947,baton rouge rap|dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap
5791,Starchild & The New Romantic,33,3JZZpDHgo1WxBrxuleA3Ab,6506,experimental r&b
5792,ILOVEMAKONNEN,65,3aGFCoR8xGN6DKwvdzeSja,338087,atl hip hop|lgbtq+ hip hop|trap|underground hip hop
5793,The Joy Formidable,46,4LdZNE5MHGqvc0N9ivXNF3,107803,indie rock|metropopolis|welsh indie|welsh rock
5795,The Body,40,1VFYpTpgmp7ANXqok2dTg3,41977,dark jazz|death industrial|drone|drone metal|dub metal|experimental|new england metal|noise rock|post-doom metal|post-metal|rhode island indie|sludge metal
5795,Full Of Hell,41,1i5rlthy5CmAYWaFOB0jhz,49786,american grindcore|chaotic hardcore|dissonant death metal|noisecore|post-doom metal|powerviolence
5796,Kiran Leonard,14,6IiLlRx39JPpIlGG08JIFM,2847,manchester indie
5797,Gwen Stefani,78,4yiQZ8tQPux8cPriYMWUFP,4654755,dance pop|hip pop|pop|post-teen pop|urban contemporary
5798,Boris,43,3EgMK920cIH5aLxFnJ6zSi,82897,doom metal|drone|drone metal|dub metal|experimental|experimental rock|freak folk|gaian doom|j-metal|japanese post-rock|japanese psychedelic|japanese psychedelic rock|noise rock|post-doom metal|post-hardcore|post-metal|stoner metal|stoner rock
5798,Merzbow,36,5UezsklPScipW64XJm7qql,48079,drone|experimental|industrial|japanoise|noise
5799,Rolling Blackouts Coastal Fever,51,65mMkD9WW39U9Yadv0dWUF,79857,australian garage punk|indie rock|modern jangle pop|modern rock
5800,Open Mike Eagle,51,5CuU6SRJjbbZL926nSGGxX,97740,abstract hip hop|alternative hip hop|escape room
5800,Paul White,39,5agXR9PXcQ3whCRLu8LeeN,13552,wonky
5801,Bitchin Bajas,19,57ZB0kMmW6JLQAIaCzMG7I,6032,abstractro
5801,Bonnie Prince Billy,55,2zAvisjImPICTNsRgagqlV,91645,alternative country|alternative rock|anti-folk|art pop|chamber pop|folk|freak folk|indie folk|indie rock|melancholia|roots rock|stomp and holler
5802,Lust For Youth,36,18x7cMASHAS2NJ4kcLJa1u,24211,danish post-punk|grave wave|new isolationism
5803,The Goon Sax,29,7qtF58vGfOhD4z3yzrD9PD,10268,modern jangle pop
5804,Bent Shapes,10,4ymuSGucz6RjCLdFQ9NE0J,1270,boston rock
5805,Gadget,19,0kKZER84faGrJPHtH8NdqH,6056,deathgrind|grindcore|swedish grindcore
5806,Primal Scream,61,3wury2nd8idV4GecUg5xze,366566,alternative rock|big beat|britpop|dance rock|new wave|rock|scottish indie
5807,Lil Yachty,84,6icQOAFXDZKsumw3YXyusw,7165399,atl hip hop|hip hop|melodic rap|rap|trap|underground hip hop
5808,HÆLOS,48,132sZpCaM8ie6byAEcOcRs,68525,alternative dance|electronica
5811,Flatbush Zombies,66,1dqGS5sT6PE2wEvP1gROZC,993779,escape room|hip hop|psychedelic hip hop|rap|underground hip hop
5813,Lifetones,20,6sy8aMZr1TkfZqrr7uGC2Q,1964,uk post-punk
5814,Ceramic TL,0,4Dnxh2LRpQDic4s7P4f6ql,224,
5815,Underworld,61,1PXHzxRDiLnjqNrRn2Xbsa,450408,alternative dance|big beat|electronica|intelligent dance music
5816,The Body,40,1VFYpTpgmp7ANXqok2dTg3,41977,dark jazz|death industrial|drone|drone metal|dub metal|experimental|new england metal|noise rock|post-doom metal|post-metal|rhode island indie|sludge metal
5817,Zelooperz,48,5j93hwFBNo29RJMsWvtzj8,25016,alternative hip hop|detroit hip hop|underground hip hop
5818,Horse Jumper of Love,43,6U1lmwvy3I9dIYu9RalJi6,19503,boston indie|indie garage rock|indie punk|new england emo|slowcore|small room
5819,Zach Cooper,3,4Wy0Icirf6unsBRsMJQlTt,314,
5821,Clark,49,6kic5bCjlohhDn9KzXbOta,98775,ambient|art pop|bass music|chamber psych|drill and bass|electronica|intelligent dance music|microhouse|ninja|wonky
